driver,file,sector,y,delta
Diogo Sá,Garage 61 - Diogo Sá - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.457 - 01K5EZQD246ECH3YYNJER5G4N6.csv,NASCAR T1–T2 (Oval),16.515576499692912,0.8442803370830028
Diogo Sá,Garage 61 - Diogo Sá - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.457 - 01K5EZQD246ECH3YYNJER5G4N6.csv,Backstretch Chicane,9.021728776562973,0.0
Diogo Sá,Garage 61 - Diogo Sá - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.457 - 01K5EZQD246ECH3YYNJER5G4N6.csv,NASCAR T3–T4 (Oval),13.147108779172886,1.0527006770304261
Diogo Sá,Garage 61 - Diogo Sá - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.457 - 01K5EZQD246ECH3YYNJER5G4N6.csv,Frontstretch Chicane Exit,9.846332158969089,0.9725242981954114
Dominik Eisel,Garage 61 - Dominik Eisel - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.625 - 01K58MJCCWQE36N11XD94KRE4D.csv,Frontstretch Chicane,6.4424355525595125,0.47517441138978
Dominik Eisel,Garage 61 - Dominik Eisel - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.625 - 01K58MJCCWQE36N11XD94KRE4D.csv,Infield Entry/Horseshoe,11.598988595960252,1.2600492388500513
Dominik Eisel,Garage 61 - Dominik Eisel - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.625 - 01K58MJCCWQE36N11XD94KRE4D.csv,Infield Switchbacks,11.947986597039684,1.1637576105996175
Dominik Eisel,Garage 61 - Dominik Eisel - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.625 - 01K58MJCCWQE36N11XD94KRE4D.csv,NASCAR T1–T2 (Oval),15.67129616260991,0.0
Dominik Eisel,Garage 61 - Dominik Eisel - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.625 - 01K58MJCCWQE36N11XD94KRE4D.csv,Backstretch Chicane,9.416892232426028,0.3951634558630541
Dominik Eisel,Garage 61 - Dominik Eisel - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.625 - 01K58MJCCWQE36N11XD94KRE4D.csv,NASCAR T3–T4 (Oval),12.85805798723383,0.76364988509137
Dominik Eisel,Garage 61 - Dominik Eisel - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.625 - 01K58MJCCWQE36N11XD94KRE4D.csv,Frontstretch Chicane Exit,9.689342872170782,0.8155350113971043
Duncan Schuurman,Garage 61 - Duncan Schuurman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.906 - 01K5HZR7TBEPV4THNY68AVA06Z.csv,Frontstretch Chicane,6.9843930115601705,1.017131870390438
Duncan Schuurman,Garage 61 - Duncan Schuurman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.906 - 01K5HZR7TBEPV4THNY68AVA06Z.csv,Infield Entry/Horseshoe,11.559463159628052,1.2205238025178513
Duncan Schuurman,Garage 61 - Duncan Schuurman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.906 - 01K5HZR7TBEPV4THNY68AVA06Z.csv,Infield Switchbacks,11.583682235623328,0.7994532491832622
Duncan Schuurman,Garage 61 - Duncan Schuurman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.906 - 01K5HZR7TBEPV4THNY68AVA06Z.csv,NASCAR T1–T2 (Oval),16.303299459172734,0.6320032965628251
Duncan Schuurman,Garage 61 - Duncan Schuurman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.906 - 01K5HZR7TBEPV4THNY68AVA06Z.csv,Backstretch Chicane,9.253971970015247,0.2322431934522733
Duncan Schuurman,Garage 61 - Duncan Schuurman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.906 - 01K5HZR7TBEPV4THNY68AVA06Z.csv,NASCAR T3–T4 (Oval),12.730822113084614,0.6364140109421541
Duncan Schuurman,Garage 61 - Duncan Schuurman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.906 - 01K5HZR7TBEPV4THNY68AVA06Z.csv,Frontstretch Chicane Exit,9.490368050915862,0.6165601901421844
Duncan Watts,Garage 61 - Duncan Watts - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.894 - 01K553MB2EZB12524MPGY7J439.csv,Frontstretch Chicane,6.013579736595024,0.0463185954252916
Duncan Watts,Garage 61 - Duncan Watts - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.894 - 01K553MB2EZB12524MPGY7J439.csv,Infield Entry/Horseshoe,10.50746837752943,0.16852902041922846
Duncan Watts,Garage 61 - Duncan Watts - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.894 - 01K553MB2EZB12524MPGY7J439.csv,Infield Switchbacks,10.894748619948974,0.11051963350890759
Duncan Watts,Garage 61 - Duncan Watts - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.894 - 01K553MB2EZB12524MPGY7J439.csv,NASCAR T1–T2 (Oval),16.015574162716945,0.34427800010703535
Duncan Watts,Garage 61 - Duncan Watts - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.894 - 01K553MB2EZB12524MPGY7J439.csv,Backstretch Chicane,9.139189577558144,0.11746080099517009
Duncan Watts,Garage 61 - Duncan Watts - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.894 - 01K553MB2EZB12524MPGY7J439.csv,NASCAR T3–T4 (Oval),12.32833493287174,0.23392683072928122
Duncan Watts,Garage 61 - Duncan Watts - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.894 - 01K553MB2EZB12524MPGY7J439.csv,Frontstretch Chicane Exit,8.995104592779738,0.12129673200606028
Edwin Onofre,Garage 61 - Edwin Onofre - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.205 - 01K5N18VZ2QM13RE1KVQ8ND87X.csv,Frontstretch Chicane,6.0303651085463175,0.06310396737658497
Edwin Onofre,Garage 61 - Edwin Onofre - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.205 - 01K5N18VZ2QM13RE1KVQ8ND87X.csv,Infield Entry/Horseshoe,10.411257754086186,0.07231839697598552
Edwin Onofre,Garage 61 - Edwin Onofre - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.205 - 01K5N18VZ2QM13RE1KVQ8ND87X.csv,Infield Switchbacks,10.958001013314982,0.1737720268749161
Edwin Onofre,Garage 61 - Edwin Onofre - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.205 - 01K5N18VZ2QM13RE1KVQ8ND87X.csv,NASCAR T1–T2 (Oval),16.209871035649265,0.5385748730393551
Edwin Onofre,Garage 61 - Edwin Onofre - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.205 - 01K5N18VZ2QM13RE1KVQ8ND87X.csv,Backstretch Chicane,9.187997984735368,0.16626920817239466
Edwin Onofre,Garage 61 - Edwin Onofre - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.205 - 01K5N18VZ2QM13RE1KVQ8ND87X.csv,NASCAR T3–T4 (Oval),12.326869945092938,0.23246184295047811
Edwin Onofre,Garage 61 - Edwin Onofre - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.205 - 01K5N18VZ2QM13RE1KVQ8ND87X.csv,Frontstretch Chicane Exit,9.080637158574943,0.20682929780126535
Eric Nickens,Garage 61 - Eric Nickens - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.152 - 01K57VVY1Y6Y5TF86RBGWBNBSF.csv,Frontstretch Chicane,6.098375553954789,0.1311144127850561
Eric Nickens,Garage 61 - Eric Nickens - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.152 - 01K57VVY1Y6Y5TF86RBGWBNBSF.csv,Infield Entry/Horseshoe,10.372166411982253,0.03322705487205191
Eric Nickens,Garage 61 - Eric Nickens - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.152 - 01K57VVY1Y6Y5TF86RBGWBNBSF.csv,Infield Switchbacks,11.019920839713206,0.23569185327314024
Eric Nickens,Garage 61 - Eric Nickens - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.152 - 01K57VVY1Y6Y5TF86RBGWBNBSF.csv,NASCAR T1–T2 (Oval),16.169112297187763,0.4978161345778531
Eric Nickens,Garage 61 - Eric Nickens - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.152 - 01K57VVY1Y6Y5TF86RBGWBNBSF.csv,Backstretch Chicane,9.077316904576806,0.055588128013832616
Eric Nickens,Garage 61 - Eric Nickens - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.152 - 01K57VVY1Y6Y5TF86RBGWBNBSF.csv,NASCAR T3–T4 (Oval),12.325958500673625,0.23155039853116577
Eric Nickens,Garage 61 - Eric Nickens - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.152 - 01K57VVY1Y6Y5TF86RBGWBNBSF.csv,Frontstretch Chicane Exit,9.089149491911565,0.2153416311378873
Eric Stroisch,Garage 61 - Eric Stroisch - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.934 - 01K5QPC15W6QAEW4TVD95BW8PR.csv,Frontstretch Chicane,6.608706143288791,0.6414450021190587
Eric Stroisch,Garage 61 - Eric Stroisch - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.934 - 01K5QPC15W6QAEW4TVD95BW8PR.csv,Infield Entry/Horseshoe,11.321566309900124,0.9826269527899232
Eric Stroisch,Garage 61 - Eric Stroisch - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.934 - 01K5QPC15W6QAEW4TVD95BW8PR.csv,Infield Switchbacks,11.248439397351131,0.46421041091106474
Eric Stroisch,Garage 61 - Eric Stroisch - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.934 - 01K5QPC15W6QAEW4TVD95BW8PR.csv,NASCAR T1–T2 (Oval),16.346364596581978,0.6750684339720685
Eric Stroisch,Garage 61 - Eric Stroisch - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.934 - 01K5QPC15W6QAEW4TVD95BW8PR.csv,Backstretch Chicane,9.278568305643317,0.25683952908034335
Eric Stroisch,Garage 61 - Eric Stroisch - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.934 - 01K5QPC15W6QAEW4TVD95BW8PR.csv,NASCAR T3–T4 (Oval),13.105019442344211,1.010611340201752
Eric Stroisch,Garage 61 - Eric Stroisch - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.934 - 01K5QPC15W6QAEW4TVD95BW8PR.csv,Frontstretch Chicane Exit,10.025335804890439,1.1515279441167614
Erik Nekkers,Garage 61 - Erik Nekkers - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.071 - 01K5HQPT9XJKR0VA54BMA08HM8.csv,Frontstretch Chicane,6.510776724925004,0.5435155837552719
Erik Nekkers,Garage 61 - Erik Nekkers - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.071 - 01K5HQPT9XJKR0VA54BMA08HM8.csv,Infield Entry/Horseshoe,11.141568041326375,0.8026286842161738
Erik Nekkers,Garage 61 - Erik Nekkers - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.071 - 01K5HQPT9XJKR0VA54BMA08HM8.csv,Infield Switchbacks,11.497757330055157,0.7135283436150903
Erik Nekkers,Garage 61 - Erik Nekkers - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.071 - 01K5HQPT9XJKR0VA54BMA08HM8.csv,NASCAR T1–T2 (Oval),16.362505745594294,0.691209582984385
Erik Nekkers,Garage 61 - Erik Nekkers - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.071 - 01K5HQPT9XJKR0VA54BMA08HM8.csv,Backstretch Chicane,9.364912596183917,0.34318381962094335
Erik Nekkers,Garage 61 - Erik Nekkers - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.071 - 01K5HQPT9XJKR0VA54BMA08HM8.csv,NASCAR T3–T4 (Oval),12.568115028035724,0.47370692589326424
Erik Nekkers,Garage 61 - Erik Nekkers - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.071 - 01K5HQPT9XJKR0VA54BMA08HM8.csv,Frontstretch Chicane Exit,9.62536453387954,0.7515566731058634
Ethan Hamlett,Garage 61 - Ethan Hamlett - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.340 - 01K5JC77CSN3B3698QX0AAQHA3.csv,Frontstretch Chicane,6.160954269653455,0.1936931284837229
Ethan Hamlett,Garage 61 - Ethan Hamlett - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.340 - 01K5JC77CSN3B3698QX0AAQHA3.csv,Infield Entry/Horseshoe,10.481101257854256,0.1421619007440551
Ethan Hamlett,Garage 61 - Ethan Hamlett - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.340 - 01K5JC77CSN3B3698QX0AAQHA3.csv,Infield Switchbacks,10.973555345825286,0.1893263593852197
Ethan Hamlett,Garage 61 - Ethan Hamlett - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.340 - 01K5JC77CSN3B3698QX0AAQHA3.csv,NASCAR T1–T2 (Oval),16.075883355349823,0.40458719273991406
Ethan Hamlett,Garage 61 - Ethan Hamlett - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.340 - 01K5JC77CSN3B3698QX0AAQHA3.csv,Backstretch Chicane,9.052249941278255,0.030521164715281657
Ethan Hamlett,Garage 61 - Ethan Hamlett - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.340 - 01K5JC77CSN3B3698QX0AAQHA3.csv,NASCAR T3–T4 (Oval),12.421689958605462,0.3272818564630029
Ethan Hamlett,Garage 61 - Ethan Hamlett - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.340 - 01K5JC77CSN3B3698QX0AAQHA3.csv,Frontstretch Chicane Exit,9.17456587143348,0.300758010659802
Ethan Szewczyk,Garage 61 - Ethan Szewczyk - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.638 - 01K5HVZKSDN1GTYERPF676MMFB.csv,Frontstretch Chicane,6.6851040657427365,0.717842924573004
Ethan Szewczyk,Garage 61 - Ethan Szewczyk - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.638 - 01K5HVZKSDN1GTYERPF676MMFB.csv,Infield Entry/Horseshoe,11.130554856334227,0.7916154992240259
Ethan Szewczyk,Garage 61 - Ethan Szewczyk - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.638 - 01K5HVZKSDN1GTYERPF676MMFB.csv,Infield Switchbacks,11.416446267343753,0.6322172809036868
Ethan Szewczyk,Garage 61 - Ethan Szewczyk - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.638 - 01K5HVZKSDN1GTYERPF676MMFB.csv,NASCAR T1–T2 (Oval),16.29123678109999,0.6199406184900802
Ethan Szewczyk,Garage 61 - Ethan Szewczyk - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.638 - 01K5HVZKSDN1GTYERPF676MMFB.csv,Backstretch Chicane,9.534577262683918,0.5128484861209444
Ethan Szewczyk,Garage 61 - Ethan Szewczyk - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.638 - 01K5HVZKSDN1GTYERPF676MMFB.csv,NASCAR T3–T4 (Oval),12.950108597310965,0.8557004951685059
Ethan Szewczyk,Garage 61 - Ethan Szewczyk - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.638 - 01K5HVZKSDN1GTYERPF676MMFB.csv,Frontstretch Chicane Exit,9.629972169484416,0.7561643087107388
Greg Colmer,Garage 61 - Greg Colmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.317 - 01K5A5TJV6D7ARHSQ0JTVXRVDJ.csv,Frontstretch Chicane,6.503878207458906,0.5366170662891738
Greg Colmer,Garage 61 - Greg Colmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.317 - 01K5A5TJV6D7ARHSQ0JTVXRVDJ.csv,Infield Entry/Horseshoe,11.24259569845618,0.9036563413459788
Greg Colmer,Garage 61 - Greg Colmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.317 - 01K5A5TJV6D7ARHSQ0JTVXRVDJ.csv,Infield Switchbacks,11.470133076497728,0.6859040900576616
Greg Colmer,Garage 61 - Greg Colmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.317 - 01K5A5TJV6D7ARHSQ0JTVXRVDJ.csv,NASCAR T1–T2 (Oval),16.277770537303557,0.6064743746936472
Greg Colmer,Garage 61 - Greg Colmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.317 - 01K5A5TJV6D7ARHSQ0JTVXRVDJ.csv,Backstretch Chicane,9.621973122209589,0.6002443456466153
Greg Colmer,Garage 61 - Greg Colmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.317 - 01K5A5TJV6D7ARHSQ0JTVXRVDJ.csv,NASCAR T3–T4 (Oval),12.648222290642886,0.5538141885004269
Greg Colmer,Garage 61 - Greg Colmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.317 - 01K5A5TJV6D7ARHSQ0JTVXRVDJ.csv,Frontstretch Chicane Exit,9.55242706743116,0.6786192066574834
Griffin Peebles,Garage 61 - Griffin Peebles - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.582 - 01K5KA2PXW4ARN5EM2ZGKBYW4W.csv,Frontstretch Chicane,6.102500855962308,0.13523971479257568
Griffin Peebles,Garage 61 - Griffin Peebles - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.582 - 01K5KA2PXW4ARN5EM2ZGKBYW4W.csv,Infield Entry/Horseshoe,10.47273763104774,0.13379827393753985
Griffin Peebles,Garage 61 - Griffin Peebles - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.582 - 01K5KA2PXW4ARN5EM2ZGKBYW4W.csv,Infield Switchbacks,11.128933054858509,0.3447040684184426
Griffin Peebles,Garage 61 - Griffin Peebles - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.582 - 01K5KA2PXW4ARN5EM2ZGKBYW4W.csv,NASCAR T1–T2 (Oval),15.82964181599398,0.15834565338407103
Griffin Peebles,Garage 61 - Griffin Peebles - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.582 - 01K5KA2PXW4ARN5EM2ZGKBYW4W.csv,Backstretch Chicane,9.253406522818121,0.2316777462551478
Griffin Peebles,Garage 61 - Griffin Peebles - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.582 - 01K5KA2PXW4ARN5EM2ZGKBYW4W.csv,NASCAR T3–T4 (Oval),12.250299690419999,0.15589158827753913
Griffin Peebles,Garage 61 - Griffin Peebles - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.14.582 - 01K5KA2PXW4ARN5EM2ZGKBYW4W.csv,Frontstretch Chicane Exit,9.544480428899316,0.6706725681256387
Guillaume Da Rugna,Garage 61 - Guillaume Da Rugna - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.656 - 01K5PDZRS4QZ4CGKF2KFBR8BJW.csv,Frontstretch Chicane,6.052551234104899,0.08529009293516676
Guillaume Da Rugna,Garage 61 - Guillaume Da Rugna - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.656 - 01K5PDZRS4QZ4CGKF2KFBR8BJW.csv,Infield Entry/Horseshoe,10.385321536658573,0.04638217954837209
Guillaume Da Rugna,Garage 61 - Guillaume Da Rugna - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.656 - 01K5PDZRS4QZ4CGKF2KFBR8BJW.csv,Infield Switchbacks,10.784228986440066,0.0
Guillaume Da Rugna,Garage 61 - Guillaume Da Rugna - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.656 - 01K5PDZRS4QZ4CGKF2KFBR8BJW.csv,NASCAR T1–T2 (Oval),16.00693509811016,0.33563893550024915
Guillaume Da Rugna,Garage 61 - Guillaume Da Rugna - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.656 - 01K5PDZRS4QZ4CGKF2KFBR8BJW.csv,Backstretch Chicane,9.039186174250828,0.01745739768785448
Guillaume Da Rugna,Garage 61 - Guillaume Da Rugna - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.656 - 01K5PDZRS4QZ4CGKF2KFBR8BJW.csv,NASCAR T3–T4 (Oval),12.322645633730879,0.22823753158841953
Guillaume Da Rugna,Garage 61 - Guillaume Da Rugna - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.13.656 - 01K5PDZRS4QZ4CGKF2KFBR8BJW.csv,Frontstretch Chicane Exit,9.065131336704601,0.1913234759309237
Harrison Norris,Garage 61 - Harrison Norris - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.16.844 - 01K5664MFXFTY6W4VXT8VS0PDE.csv,Frontstretch Chicane,6.28089110739629,0.31362996622655714
Harrison Norris,Garage 61 - Harrison Norris - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.16.844 - 01K5664MFXFTY6W4VXT8VS0PDE.csv,Infield Entry/Horseshoe,11.144065962794986,0.8051266056847854
Harrison Norris,Garage 61 - Harrison Norris - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.16.844 - 01K5664MFXFTY6W4VXT8VS0PDE.csv,Infield Switchbacks,11.492665234737942,0.7084362482978754
Harrison Norris,Garage 61 - Harrison Norris - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.16.844 - 01K5664MFXFTY6W4VXT8VS0PDE.csv,NASCAR T1–T2 (Oval),16.625291426296908,0.9539952636869984
Harrison Norris,Garage 61 - Harrison Norris - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.16.844 - 01K5664MFXFTY6W4VXT8VS0PDE.csv,Backstretch Chicane,9.227311399365416,0.20558262280244222
Harrison Norris,Garage 61 - Harrison Norris - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.16.844 - 01K5664MFXFTY6W4VXT8VS0PDE.csv,NASCAR T3–T4 (Oval),12.723892919736528,0.6294848175940686
Harrison Norris,Garage 61 - Harrison Norris - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.16.844 - 01K5664MFXFTY6W4VXT8VS0PDE.csv,Frontstretch Chicane Exit,9.34988194967193,0.47607408889825287
Hugo Da Costa,Garage 61 - Hugo Da Costa - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.123 - 01K5CBFJ12BDVG5BXMT9XS691F.csv,Frontstretch Chicane,6.402908496356751,0.4356473551870188
Hugo Da Costa,Garage 61 - Hugo Da Costa - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.123 - 01K5CBFJ12BDVG5BXMT9XS691F.csv,Infield Entry/Horseshoe,10.965112528837732,0.6261731717275314
Hugo Da Costa,Garage 61 - Hugo Da Costa - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.123 - 01K5CBFJ12BDVG5BXMT9XS691F.csv,Infield Switchbacks,11.267219044865005,0.4829900584249387
Hugo Da Costa,Garage 61 - Hugo Da Costa - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.123 - 01K5CBFJ12BDVG5BXMT9XS691F.csv,NASCAR T1–T2 (Oval),16.695223999134466,1.0239278365245568
Hugo Da Costa,Garage 61 - Hugo Da Costa - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.123 - 01K5CBFJ12BDVG5BXMT9XS691F.csv,Backstretch Chicane,9.667365798951096,0.6456370223881223
Hugo Da Costa,Garage 61 - Hugo Da Costa - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.123 - 01K5CBFJ12BDVG5BXMT9XS691F.csv,NASCAR T3–T4 (Oval),12.605898684087693,0.5114905819452336
Hugo Da Costa,Garage 61 - Hugo Da Costa - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.123 - 01K5CBFJ12BDVG5BXMT9XS691F.csv,Frontstretch Chicane Exit,9.519271447767258,0.6454635869935803
Hunter Bowman,Garage 61 - Hunter Bowman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.040 - 01K5N3XSCWJXBBXYWVMTCS5JG5.csv,Frontstretch Chicane,6.420208620719862,0.4529474795501294
Hunter Bowman,Garage 61 - Hunter Bowman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.040 - 01K5N3XSCWJXBBXYWVMTCS5JG5.csv,Infield Entry/Horseshoe,10.881027657990757,0.5420883008805557
Hunter Bowman,Garage 61 - Hunter Bowman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.040 - 01K5N3XSCWJXBBXYWVMTCS5JG5.csv,Infield Switchbacks,11.526643472631863,0.7424144861917963
Hunter Bowman,Garage 61 - Hunter Bowman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.040 - 01K5N3XSCWJXBBXYWVMTCS5JG5.csv,NASCAR T1–T2 (Oval),16.28856691751037,0.6172707549004599
Hunter Bowman,Garage 61 - Hunter Bowman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.040 - 01K5N3XSCWJXBBXYWVMTCS5JG5.csv,Backstretch Chicane,9.464246387469824,0.44251761090685093
Hunter Bowman,Garage 61 - Hunter Bowman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.040 - 01K5N3XSCWJXBBXYWVMTCS5JG5.csv,NASCAR T3–T4 (Oval),12.802337014122676,0.7079289119802166
Hunter Bowman,Garage 61 - Hunter Bowman - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.040 - 01K5N3XSCWJXBBXYWVMTCS5JG5.csv,Frontstretch Chicane Exit,9.656969929554654,0.7831620687809764
Hunter Palmer,Garage 61 - Hunter Palmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.561 - 01K5D352V5C7HX1N66F7TSGQBK.csv,Frontstretch Chicane,6.403442443023002,0.43618130185326986
Hunter Palmer,Garage 61 - Hunter Palmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.561 - 01K5D352V5C7HX1N66F7TSGQBK.csv,Infield Entry/Horseshoe,11.126721902251376,0.7877825451411749
Hunter Palmer,Garage 61 - Hunter Palmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.561 - 01K5D352V5C7HX1N66F7TSGQBK.csv,Infield Switchbacks,11.816361769393612,1.0321327829535463
Hunter Palmer,Garage 61 - Hunter Palmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.561 - 01K5D352V5C7HX1N66F7TSGQBK.csv,NASCAR T1–T2 (Oval),16.40090869658075,0.7296125339708404
Hunter Palmer,Garage 61 - Hunter Palmer - Ligier JS P320 - Charlotte Motor Speedway (Roval 2025) - 01.17.561 - 01K5D352V5C7HX1N66F7TSGQBK.csv,Backstretch Chicane,9.605610651685078,0.5838818751221044
