driver,file,sector,sector_time_sec,brake_start_m,throttle_on_m,entry_speed_kph,exit_speed_kph,min_speed_kph,max_speed_kph,mean_speed_kph,var_speed,full_throttle_ratio,brake_ratio,sector_time_best,delta_time_sec
Andrew Kramer,Garage 61 - Andrew Kramer - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.302 - 01K0JFVPGJB1B9QS0AGGC4RT9P.csv,Lesmo 1-2,20.28717144667138,2432.71462134,2871.93692691,40.890639,64.16914007999999,34.87307724,64.16914007999999,48.01190052908497,57.356357246973396,0.690359477124183,0.22140522875816993,20.062911657518782,0.22425978915259748
Andrew Kramer,Garage 61 - Andrew Kramer - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.302 - 01K0JFVPGJB1B9QS0AGGC4RT9P.csv,Serraglio,8.926655851761438,3773.0979186,,64.21241756,50.656745439999995,50.656745439999995,77.37768968,70.6761308942272,33.399043061740635,0.8175046554934823,0.186219739292365,8.835726908461426,0.09092894330001222
Andrew Kramer,Garage 61 - Andrew Kramer - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.302 - 01K0JFVPGJB1B9QS0AGGC4RT9P.csv,Ascari,16.593837986746625,,3972.3145542,50.378031920000005,75.70203824000001,33.14584436,75.70203824000001,55.281652536810434,189.56244671382876,0.6740220661985958,0.08425275827482448,16.24437667508812,0.349461311658505
Andrew Kramer,Garage 61 - Andrew Kramer - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.302 - 01K0JFVPGJB1B9QS0AGGC4RT9P.csv,Parabolica,17.444712378502913,4985.4332073,5192.2983408,75.72368344,78.01131423076923,34.90608028,78.01131423076923,61.21277782278847,208.40770072900204,0.7781593406593407,0.14285714285714285,17.000741053092366,0.44397132541054773
Attila Kozo,Garage 61 - Attila Kozo - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.42.966 - 01K3PE4K76FDGD67J371VV34HX.csv,T1-T2 (Rettifilo),18.526701977774163,725.8068816900001,984.13818579,70.59311407692309,35.77887548,19.652764400000002,80.60197532000001,55.919068004099174,601.4071027005247,0.5951307484220018,0.23805229936880073,18.38627200137899,0.14042997639517196
Attila Kozo,Garage 61 - Attila Kozo - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.42.966 - 01K3PE4K76FDGD67J371VV34HX.csv,Curva Grande,11.651974202017147,,1042.85864064,35.90437336,72.89398076,35.90437336,72.89398076,59.23337595018651,106.03512415470448,1.0,0.0,11.588415280509311,0.06355892150783582
Attila Kozo,Garage 61 - Attila Kozo - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.42.966 - 01K3PE4K76FDGD67J371VV34HX.csv,Var. della Roggia,10.539856435934878,1958.49135735,2152.96005015,72.91832396,41.597031959999995,24.632027199999996,76.57022048,49.17740296906497,403.71056917873653,0.41362916006339145,0.35657686212361334,10.341033627863455,0.19882280807142294
Attila Kozo,Garage 61 - Attila Kozo - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.42.966 - 01K3PE4K76FDGD67J371VV34HX.csv,Lesmo 1-2,20.062911657518782,2426.35355976,2871.40055304,41.67850168,64.58255116000001,35.51989564,64.58255116000001,48.72762068995025,55.697002710835285,0.7023217247097844,0.20480928689883915,20.062911657518782,0.0
Attila Kozo,Garage 61 - Attila Kozo - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.42.966 - 01K3PE4K76FDGD67J371VV34HX.csv,Serraglio,8.939437998574542,3778.9596815100003,,64.6138846,52.239634079999995,52.239634079999995,77.46791776,70.89432371111941,29.490463376282904,0.8246268656716418,0.17537313432835822,8.835726908461426,0.10371109011311574
Attila Kozo,Garage 61 - Attila Kozo - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.42.966 - 01K3PE4K76FDGD67J371VV34HX.csv,Ascari,16.24437667508812,,3958.7838441,51.97342648,75.7410452,36.09788752,75.7410452,56.69872910837783,162.39090249881676,0.7474332648870636,0.09034907597535935,16.24437667508812,0.0
Attila Kozo,Garage 61 - Attila Kozo - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.42.966 - 01K3PE4K76FDGD67J371VV34HX.csv,Parabolica,17.000741053092366,4990.783042800001,5189.346228,75.76357236,70.09226030769231,37.95638152,78.30122896,57.47444046524127,164.89900079813728,0.7014634146341463,0.18341463414634146,17.000741053092366,0.0
Audun Braastad,Garage 61 - Audun Braastad - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.158 - 01JXGEVDC22P47ERMYKFXGRC5W.csv,T1-T2 (Rettifilo),18.55997157308866,725.42657124,980.9502978899999,70.45602576923076,35.911030520000004,18.85587892,80.59215356,55.861287609265055,603.7801861763502,0.5924256086564472,0.23264201983769162,18.38627200137899,0.173699571709669
Audun Braastad,Garage 61 - Audun Braastad - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.158 - 01JXGEVDC22P47ERMYKFXGRC5W.csv,Curva Grande,11.637332501029388,,1043.17551774,36.03477564,72.55822364,36.03477564,72.55822364,59.147434453773315,103.93087417292155,1.0,0.0,11.588415280509311,0.0489172205200763
Audun Braastad,Garage 61 - Audun Braastad - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.158 - 01JXGEVDC22P47ERMYKFXGRC5W.csv,Var. della Roggia,10.724489109860304,1957.2836906399998,2160.40399722,72.58196043999999,41.32702644,23.53466188,76.2354414,48.364913648299535,419.3821696108323,0.44617784711388453,0.34477379095163807,10.341033627863455,0.3834554819968492
Audun Braastad,Garage 61 - Audun Braastad - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.158 - 01JXGEVDC22P47ERMYKFXGRC5W.csv,Lesmo 1-2,20.324995009454078,2428.82566458,2881.432407,41.40649284,64.16274948,34.60079432,64.16274948,48.01647771247136,57.579382749602544,0.7152209492635024,0.17921440261865793,20.062911657518782,0.26208335193529564
Audun Braastad,Garage 61 - Audun Braastad - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.158 - 01JXGEVDC22P47ERMYKFXGRC5W.csv,Serraglio,8.943056077788384,3786.0433039799996,,64.20582108,53.10052536,53.10052536,77.1341986,70.73175912684015,26.87935705673191,0.8345724907063197,0.16356877323420074,8.835726908461426,0.1073291693269578
Audun Braastad,Garage 61 - Audun Braastad - Ferrari 296 Challenge - Autodromo Nazionale Monza (Grand Prix) - 01.44.158 - 01JXGEVDC22P47ERMYKFXGRC5W.csv,Ascari,16.666900256178124,,3967.0046904,52.83369828,75.02750332,33.50670088,75.02750332,55.15897987744256,171.94008279734499,0.6893106893106893,0.11588411588411589,16.24437667508812,0.42252358109000454
